"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC125966900",46.6251360999007,-0.383083719169791,0.403888556681505,-0.94848866805573,0.342880739011114,0.63136151893533
"LOC125966902",69678.9295149966,-0.603868927517127,0.547043672675689,-1.10387699863796,0.269646497826813,0.555980400928052
"LOC125966903",1.02528675641281,1.71910728559213,1.63302802827955,1.05271143900896,0.29247326436013,NA
"LOC125966904",0.696943838788461,0.900451164261747,2.08641357781574,0.431578462600127,0.666047814618294,NA
"LOC125966906",0.688497198380251,1.80979014658872,2.08690740120817,0.867211523396285,0.385826123566483,NA
"LOC125966907",1.60593838540467,-1.23371633053649,1.51641609803248,-0.813573749406383,0.415889181239098,NA
"LOC125966908",8.28902656102017,-0.511769231654763,0.755471729677737,-0.677416786824134,0.498141550450882,0.752459392609093
"LOC125966909",56.5492574146722,0.357620359294129,0.486033679801316,0.735793370204961,0.461856456545758,0.72693123314796
"LOC125966914",1.82099038016912,1.53915209958611,1.54328215838597,0.997323847245029,0.318607342047311,NA
"LOC125966922",0.743050832409784,-0.585916186293308,2.13945711654192,-0.273862084807918,0.78419060993369,NA
"LOC125966925",8.32766696394524,0.101304971517794,0.586799777871748,0.172639757781121,0.862934598896356,0.948681993920753
"LOC125966927",1.33994587429872,-0.174800474611525,1.49667964991349,-0.116792177017727,0.907024743160658,NA
"LOC125966928",3.5268026374759,0.761832997869081,0.888423217166547,0.857511356241678,0.391162341413785,NA
"LOC125966930",102.580952187963,0.300117289918365,0.377768004022138,0.794448674114754,0.426934277597972,0.700990196116068
"LOC125966931",1.10738675518357,-0.203999517191659,1.55238460628616,-0.131410422626965,0.895450644099189,NA
"LOC125966934",2.49223824441072,-1.30568766721174,1.09004912677852,-1.19782460729133,0.230985305336002,NA
"LOC125966938",3.15107035638146,-1.19085806912623,0.973516418575381,-1.22325422191533,0.221233691681571,NA
"LOC125966939",1.48544591767392,0.12785083950675,1.34180281679524,0.0952828820348653,0.924090138944869,NA
"LOC125966942",2.39669328054135,-0.328805146262517,1.10835511972087,-0.296660465957267,0.766725742523262,NA
