Geneid,SSCN43.bam,SSCN44.bam,SSCP22.bam,SSCP26.bam,SSCP28.bam,SSCP29.bam,SSCP30.bam
LOC125973274,1895,1456,1565,1409,1650,418,1488
LOC125973275,271,357,377,257,249,363,308
LOC125973279,4,0,6,2,5,0,2
LOC125973280,9,42,77,30,27,60,44
LOC125973286,1094,161,1481,704,513,1546,1473
LOC125973288,10119,2991,3607,1311,6765,943,4827
LOC125973289,818,882,641,999,738,490,528
LOC125973290,335,389,535,343,357,535,574
LOC125973291,1767,2565,1812,2355,1624,1423,1195
LOC125973292,220,122,253,793,138,310,196
LOC125973293,1188,1041,1082,1108,1095,1321,1286
LOC125973294,221,158,320,220,274,340,423
LOC125973302,14,8,28,51,20,7,38
LOC125973303,905,1106,1647,478,1430,1034,1243
LOC125973305,270,293,276,38,144,117,223
LOC125973313,1599,1086,4059,1557,2172,1245,1984
LOC125973316,14536,4797,9192,1737,8400,1355,11554
LOC125973318,466,106,302,116,208,112,292
LOC125973321,400,603,680,348,606,402,592
LOC125973332,3,0,1,2,2,2,6
LOC125973333,65,0,0,0,2,63,109
LOC125973335,1,0,0,0,0,0,0
LOC125973336,0,0,0,0,0,0,0
LOC125973337,0,0,0,2,0,2,0
LOC125973338,0,0,0,0,0,0,0
LOC125973341,804,1062,1838,505,1113,1055,1666
LOC125973343,0,2,6,0,0,2,6
LOC125973344,0,0,0,0,0,0,0
LOC125973345,2,0,0,2,2,0,0
LOC125973347,29,14,29,56,29,37,24
LOC125973348,138,203,681,145,266,44,374
LOC125973354,5,108,2,232,47,4,17
LOC125973361,856,670,716,1098,507,941,511
LOC125973366,280,53,631,381,339,293,327
LOC125973372,180,50,749,181,217,633,279
LOC125973377,162,70,585,150,180,253,173
LOC125973381,32,30,74,46,37,14,71
LOC125973387,32,11,104,22,28,51,49
LOC125973408,222,483,215,431,245,143,403
LOC125973420,0,2,6,4,2,10,5
LOC125973423,1832,1530,2949,2511,1489,5388,3381
LOC125973425,0,0,0,0,2,4,2
LOC125973426,2,0,18,1,9,12,2
LOC125973427,60,20,58,45,38,106,81
LOC125973429,38,42,38,28,23,60,32
LOC125973430,92,20,10,23,24,64,71
LOC125973431,32,62,5,0,18,59,25
LOC125973432,288,443,60,83,181,395,119
LOC125973433,6,4,62,48,30,3,5
LOC125973434,26,28,61,44,74,61,58
LOC125973435,0,0,0,0,0,0,0
LOC125973436,0,2,19,2,2,0,0
LOC125973444,0,0,0,2,0,2,0
LOC125973450,338,138,720,274,329,666,792
LOC125973456,10,16,16,8,5,8,13
LOC125973458,0,0,2,2,0,0,0
LOC125973460,192,23,58,234,9,46,19
LOC125973464,274,324,465,672,315,861,533
LOC125973465,0,15,0,2,0,0,0
LOC125973467,7,28,34,24,11,24,18
LOC125973472,634,91,657,568,341,671,368
LOC125973473,0,0,2,0,0,0,0
LOC125973483,8,0,10,3,8,2,7
LOC125973488,156,493,12,174,61,50,25
LOC125973490,59,33,23,18,64,8,28
LOC125973491,0,0,0,0,0,0,26
LOC125973496,13,40,36,33,8,16,18
LOC125973500,68,76,87,109,64,67,62
LOC125973508,529,188,480,275,350,376,397
LOC125973509,199,8,141,30,12,24,24
LOC125973512,4617,2900,6581,2494,2275,2442,2998
LOC125973515,27,12,22,41,16,53,53
LOC125973529,4,6,54,6,10,33,14
LOC125973534,6,1,25,6,6,14,3
LOC125973535,5,4,16,2,2,19,2
LOC125973541,2493,2989,563,2129,1131,1252,776
LOC125973543,5,6,6,6,0,27,6
LOC125973545,1260,804,2391,1100,1882,1022,1636
LOC125973547,5,20,9,8,2,5,1
LOC125973550,1144,1728,1009,1336,959,852,1003
LOC125973553,628,163,897,505,490,815,899
LOC125973556,8,6,9,15,0,16,1
LOC125973557,349,138,345,726,191,486,263
LOC125973562,90,76,178,96,116,176,216
LOC125973563,98,42,189,84,74,162,148
LOC125973568,1361,441,2016,717,909,863,1244
LOC125973573,407,281,137,117,307,272,292
LOC125973574,137,20,108,51,95,12,34
LOC125973577,232,177,103,258,87,144,131
LOC125973579,1961,1792,1484,2468,1370,2150,1482
LOC125973580,2016,3717,4527,2699,3269,3184,5385
LOC125973586,6,4,31,6,2,2,6
LOC125973587,653,475,3697,944,719,3194,1593
LOC125973588,70,8,163,74,46,209,109
LOC125973590,105,26,88,77,63,180,160
LOC125973591,282,85,317,232,240,803,660
LOC125973592,44,16,40,41,35,146,78
LOC125973593,11,7,13,10,2,25,22
LOC125973596,8642,6266,621,10263,2713,8499,890
LOC125973598,51,20,20,10,92,38,84
LOC125973601,315,168,108,115,62,136,118
LOC125973602,18,23,36,28,13,31,3
LOC125973603,25,19,37,27,11,38,11
LOC125973606,4,1,3,1,1,4,1
LOC125973611,670,560,976,590,617,954,1201
LOC125973613,0,2,1,0,1,0,5
LOC125973614,58,30,151,46,43,38,102
LOC125973615,6307,3946,2003,561,4907,954,3006
LOC125973617,34,132,338,45,94,44,58
LOC125973622,0,0,0,0,0,0,0
LOC125973627,304,263,508,372,307,429,885
LOC125973629,566,133,216,159,227,153,566
LOC125973630,59,116,92,88,128,82,146
LOC125973639,13,10,106,24,36,84,38
LOC125973641,381,240,166,440,250,228,273
LOC125973650,3526,2961,1995,2193,2613,2119,1829
LOC125973651,120,16,118,74,137,41,23
LOC125973654,0,0,0,0,0,0,1
LOC125973656,2347,2131,3273,2110,2187,2740,2659
LOC125973662,274,519,1042,987,2779,634,1096
LOC125973663,8,0,1,2,4,1,12
LOC125973665,0,0,0,0,0,0,0
LOC125973667,16993,24338,46653,22220,47441,14214,25424
LOC125973669,253,53,744,92,516,47,127
LOC125973670,338,425,244,522,302,328,392
LOC125973671,65,103,498,34,265,76,102
LOC125973673,1162,502,1577,919,684,3126,1781
LOC125973674,1756,3751,5293,2929,6289,2336,5694
LOC125973675,3058,3269,3932,2292,3478,3522,4898
LOC125973676,527,100,209,86,581,87,351
LOC125973679,131,46,77,35,25,63,53
LOC125973680,2,0,10,0,0,0,2
LOC125973683,530,180,112,25,153,91,151
LOC125973687,638,1025,423,1292,340,463,1229
LOC125973688,24,25,199,392,246,102,48
LOC125973693,0,0,0,0,0,2,6
LOC125973698,3,0,0,0,0,8,2
LOC125973705,2,0,0,0,0,6,14
LOC125973706,44,16,43,25,35,30,109
LOC125973711,0,4,9,8,1,10,6
LOC125973714,30,22,206,97,35,56,154
LOC125973716,246,233,389,247,220,457,440
LOC125973717,18,28,39,29,19,40,26
LOC125973718,0,0,2,4,0,10,16
LOC125973722,18,0,8,6,6,4,8
LOC125973724,0,0,0,2,0,0,0
LOC125973726,1029,697,587,622,562,679,766
LOC125973729,0,20,4,0,16,3,4
LOC125973730,4,57,28,0,2,4,0
LOC125973731,0,0,1,0,0,3,2
LOC125973732,0,0,0,0,0,3,0
LOC125973733,0,0,0,2,2,0,0
LOC125973735,0,12,0,0,0,0,4
LOC125973736,13,21,30,24,14,25,6
LOC125973737,15,20,28,34,3,46,11
LOC125973738,4,11,13,8,1,21,1
LOC125973743,14,7,15,14,4,12,9
LOC125973745,62,38,9,141,35,75,11
LOC125973751,1,0,0,0,0,0,0
LOC125973753,2,0,0,0,0,0,2
LOC125973754,0,0,0,0,0,4,8
LOC125973757,2023,1248,1809,1735,1969,1482,1627
LOC125973761,3589,1427,2797,1089,3101,1116,2748
LOC125973765,95,50,117,173,85,139,42
LOC125973767,302,787,8,55,59,42,22
LOC125973772,15,18,78,37,25,43,56
LOC125973777,0,0,1,0,3,0,8
LOC125973778,1362,824,3678,2153,3301,1500,3009
LOC125973780,1402,1044,1952,1388,1991,569,1835
LOC125973781,113,290,216,373,165,162,235
LOC125973782,1399,2524,1447,2524,1433,888,860
LOC125973783,434,2971,891,1337,1636,570,911
LOC125973785,24,313,393,13,419,400,260
LOC125973788,87,82,73,40,61,102,109
LOC125973789,1120,1354,642,1692,1222,375,387
LOC125973791,4267,2926,5078,3554,6065,2909,4718
LOC125973801,182,26,106,34,40,98,96
LOC125973802,12,0,8,8,8,20,34
LOC125973809,975,908,3121,1418,1052,1474,1133
LOC125973810,23397,11020,12934,3019,5654,1451,10398
LOC125973812,2,0,2,0,1,0,3
LOC125973813,96,95,87,57,121,27,122
LOC125973816,21,72,172,60,36,43,73
LOC125973820,79,11,96,25,18,30,64
LOC125973821,58,99,1670,119,230,87,63
LOC125973822,1168,1057,342,176,551,98,180
LOC125973829,0,0,0,0,0,2,0
LOC125973833,4874,3922,5165,6534,3570,3947,2931
LOC125973836,9,29,26,49,25,30,30
LOC125973838,0,22,0,1,12,2,1
LOC125973844,49,52,177,37,81,60,135
LOC125973848,6,8,12,2,3,2,8
LOC125973849,1,0,0,0,0,0,2
LOC125973850,1235,559,985,1734,1106,1053,1251
LOC125973855,8,28,152,32,26,42,40
LOC125973858,1635,1289,1893,1518,1812,1714,2069
LOC125973863,2,11,9,2,8,0,4
LOC125973864,1,0,0,0,0,0,0
LOC125973866,14,15,2,2,8,38,12
LOC125973868,1,1,13,6,3,10,2
LOC125973873,2,0,5,2,4,5,9
LOC125973886,850,417,1662,557,786,1058,1397
LOC125973890,430,200,1135,713,697,525,679
LOC125973893,353,101,484,103,347,105,155
LOC125973894,4,0,0,2,0,9,6
LOC125973900,6295,9838,1241,9008,4046,1662,1353
LOC125973901,1110,1410,2618,1447,2345,1129,2372
LOC125973908,2,12,5,5,0,19,30
LOC125973910,160,15,1650,116,343,57,4
LOC125973915,78,78,119,394,102,99,185
LOC125973917,663,219,429,566,558,579,782
LOC125973921,899,664,787,595,527,740,636
LOC125973923,80,96,217,100,41,81,83
LOC125973932,182,7,10,113,84,96,262
LOC125973933,21,37,114,37,46,58,6
LOC125973936,4,0,0,0,2,2,10
LOC125973939,72,27,8,214,12,33,3
LOC125973940,9,21,0,26,11,3,6
LOC125973944,16,0,0,0,1,0,15
LOC125973950,1,0,20,9,8,2,9
LOC125973954,4,7,34,20,17,20,8
LOC125973956,90,27,128,186,121,180,413
LOC125973958,17,20,16,72,39,44,22
LOC125973960,13,18,35,8,10,8,14
LOC125973967,4184,5215,4697,6361,4064,3324,3881
LOC125973968,1329,1008,188,61,2210,210,916
LOC125973969,0,8,0,2,1,2,0
LOC125973972,18,52,72,77,12,101,87
LOC125973973,540,24,80,215,362,86,266
LOC125973974,2,0,0,0,0,0,0
LOC125973975,136,7,32,103,88,124,255
LOC125973976,510,201,4166,364,233,584,173
LOC125973977,0,9,0,0,2,6,6
LOC125973981,115,7,57,217,111,88,189
LOC125973983,93,42,16,20,2,101,57
LOC125973985,175,66,217,22,755,5,117
LOC125973986,4423,3153,3499,2827,2719,1104,1825
LOC125973989,82,56,6,0,52,4,18
LOC125973992,176,322,437,321,178,351,374
LOC125973993,5,6,40,6,24,73,145
LOC125973995,63,102,645,182,144,271,301
LOC125973997,125,15,51,21,15,19,12
LOC125973999,373,129,1198,275,746,321,695
LOC125974000,21,8,14,24,6,60,44
LOC125974001,0,0,0,0,1,0,0
LOC125974002,295,316,629,320,326,612,540
LOC125974005,348,491,378,347,555,437,552
LOC125974006,6,2,36,11,11,1,6
LOC125974007,36,201,41,51,9,32,13
LOC125974010,68,25,142,61,50,68,122
LOC125974012,122,133,909,100,373,334,454
LOC125974013,1,0,0,0,0,0,0
LOC125974027,118,141,30,153,33,180,79
LOC125974031,15,1,28,10,2,22,162
LOC125974032,73,26,72,32,16,41,65
LOC125974033,76,72,688,118,107,187,282
LOC125974034,1808,2676,2400,1914,2546,1282,3488
LOC125974035,21,8,10,2,15,8,21
LOC125974036,75,12,193,20,24,34,81
LOC125974037,438,263,193,306,149,300,162
LOC125974038,56,4,12,4,1,2,17
LOC125974040,112,171,137,33,118,130,94
LOC125974044,22,46,36,33,34,50,69
LOC125974046,130,170,243,104,153,542,192
LOC125974048,1346,1001,716,2105,671,975,737
LOC125974049,76,66,78,790,143,401,61
LOC125974050,21637,38508,1700,47098,9347,7471,2635
LOC125974051,42,60,241,55,79,62,94
LOC125974052,1372,1071,1064,1518,691,1194,696
LOC125974053,0,13,86,5,31,10,53
LOC125974054,503,1088,904,556,502,372,478
LOC125974061,71,19,61,2,85,69,55
LOC125974062,3,11,27,1,13,7,4
LOC125974063,0,2,0,0,0,0,1
LOC125974065,14,21,17,96,19,29,28
LOC125974066,18074,17173,3124,33801,8148,13251,2901
LOC125974081,197,120,761,88,115,316,165
LOC125974085,612,455,1048,798,706,1151,989
LOC125974097,101,528,17,224,70,75,22
LOC125974101,61,186,491,238,102,188,120
LOC125974102,1,0,0,0,4,2,9
LOC125974103,35,87,123,83,70,106,71
LOC125974104,50,12,8,5,4,4,29
LOC125974105,250,114,223,4,77,36,152
LOC125974106,201,52,14,11,68,26,91
LOC125974107,117,16,8,0,26,29,26
LOC125974109,0,0,0,0,11,0,1
LOC125974110,2,0,0,0,0,0,0
LOC125974116,4196,3195,8529,4793,6559,6084,7291
LOC125974121,3,5,1,8,11,0,4
LOC125974123,18,221,90,29,92,67,110
LOC125974124,93,250,738,156,99,156,163
LOC125974125,5,0,11,7,0,2,17
LOC125974138,3,0,33,4,3,2,13
LOC125974141,137,86,167,26,104,53,174
LOC125974145,208,502,998,433,383,457,456
LOC125974146,160,178,1041,82,104,401,280
LOC125974152,10,7,100,19,17,57,3
LOC125974153,24,18,44,15,28,33,65
LOC125974158,413,432,1177,482,417,568,473
LOC125974165,371,284,588,459,270,583,716
LOC125974166,2,0,4,0,0,10,2
LOC125974168,38,2,7,74,29,0,23
LOC125974170,23,18,59,48,22,36,33
LOC125974176,9,41,65,14,11,50,19
LOC125974177,184,144,326,66,65,244,175
LOC125974178,4673,2002,5561,2361,4099,2831,3963
LOC125974180,5,4,7,3,8,12,1
LOC125974181,3,1,7,1,3,0,0
LOC125974183,770,816,1043,810,1234,858,1406
LOC125974191,2187,2562,6078,3148,3280,3252,3898
LOC125974194,234,188,489,322,280,1145,968
LOC125974195,7,4,5,20,40,13,21
LOC125974197,43,27,135,19,67,231,228
LOC125974202,14,0,4,2,8,0,0
LOC125974203,0,0,8,2,6,0,2
LOC125974204,18,15,4,16,19,18,33
LOC125974205,3,2,0,6,4,2,0
LOC125974210,3068,6692,1273,4762,3182,1244,1576
LOC125974214,0,0,0,0,0,0,0
LOC125974220,1555,2277,942,1900,1714,1289,1508
LOC125974221,112,0,0,0,0,12,0
LOC125974223,649,639,1188,2236,505,1368,454
LOC125974225,30,26,176,23,38,110,80
LOC125974237,49,68,129,102,145,87,75
LOC125974241,215,113,392,102,237,384,363
LOC125974243,516,450,19,909,38,304,58
LOC125974246,2735,1457,1468,3169,1240,1868,1139
LOC125974250,0,0,0,0,0,0,0
LOC125974251,163,24,593,720,527,176,201
LOC125974252,0,0,0,0,0,0,0
LOC125974253,0,0,0,0,0,0,0
LOC125974254,0,0,0,0,0,0,0
LOC125974255,0,0,0,0,0,0,0
LOC125974256,0,0,0,0,0,0,0
LOC125974257,0,0,0,0,0,0,0
LOC125974258,0,0,0,0,0,0,0
LOC125974259,0,0,0,0,0,0,0
LOC125974260,0,0,0,0,0,0,0
LOC125974261,0,0,0,0,0,0,0
LOC125974262,0,0,0,0,0,0,0
LOC125974263,0,0,0,0,0,0,0
LOC125974264,0,0,0,0,0,0,0
LOC125974265,0,0,0,0,0,0,0
LOC125974266,0,0,0,0,0,0,0
LOC125974268,0,0,0,0,0,0,0
LOC125974269,0,0,0,0,0,0,0
LOC125974270,0,0,0,0,0,0,0
LOC125974271,0,0,0,0,0,0,0
LOC125974272,0,0,0,0,0,0,0
LOC125974273,0,0,0,0,0,0,0
LOC125974274,0,0,0,0,0,0,0
LOC125974275,0,0,0,0,0,0,0
LOC125974276,0,0,0,0,0,0,0
LOC125974277,0,0,0,0,0,0,0
LOC125974278,0,0,0,0,0,0,0
LOC125974279,0,0,0,0,0,0,0
LOC125974280,0,0,0,0,0,0,0
LOC125974281,0,0,0,0,0,0,0
LOC125974282,0,0,0,0,0,0,0
LOC125974283,0,0,0,0,0,0,0
LOC125974284,0,0,0,0,0,0,0
LOC125974285,0,0,0,0,0,0,0
LOC125974286,0,0,0,0,0,0,0
LOC125974287,0,0,0,0,0,0,0
LOC125974288,0,0,0,0,0,0,0
LOC125974289,0,0,0,0,0,0,0
LOC125974290,0,0,0,0,0,0,0
LOC125974291,0,0,0,0,0,0,0
LOC125974292,0,0,0,0,0,0,0
LOC125974293,0,0,0,0,0,0,0
LOC125974294,0,0,0,0,0,0,0
LOC125974295,0,0,0,0,0,0,0
LOC125974296,0,0,0,0,0,0,0
LOC125974297,0,0,0,0,0,0,0
LOC125974299,0,0,0,0,0,0,0
LOC125974300,0,0,0,0,0,0,0
LOC125974301,0,0,0,0,0,0,0
LOC125974302,0,0,0,0,0,0,0
LOC125974303,0,0,0,0,0,0,0
LOC125974304,0,0,0,0,0,0,0
LOC125974305,0,0,0,0,0,0,0
LOC125974306,0,0,0,0,0,0,0
LOC125974307,0,0,0,0,0,0,0
LOC125974308,0,0,0,0,0,0,0
LOC125974309,0,0,0,0,0,0,0
LOC125974310,0,0,0,0,0,0,0
LOC125974311,0,0,0,0,0,0,0
LOC125974312,0,0,0,0,0,0,0
LOC125974313,0,0,0,0,0,0,0
LOC125974314,0,0,0,0,0,0,0
LOC125974315,0,0,0,0,0,0,0
LOC125974316,0,0,0,1,0,0,0
LOC125974317,0,0,0,0,0,0,0
LOC125974318,0,0,0,0,0,0,0
LOC125974319,0,0,0,1,0,0,0
LOC125974320,0,0,0,1,0,0,0
LOC125974321,0,0,0,0,0,0,0
LOC125974322,0,0,0,0,0,0,0
LOC125974323,0,0,0,0,0,0,0
LOC125974325,0,0,0,0,0,0,0
LOC125974326,0,0,0,0,0,0,0
LOC125974327,0,0,0,0,0,0,0
LOC125974328,0,0,0,0,0,0,0
LOC125974329,0,0,0,0,0,0,0
LOC125974330,0,0,0,0,0,0,0
LOC125974331,0,0,0,0,0,0,0
LOC125974332,0,0,0,0,0,0,0
LOC125974333,0,0,0,0,0,0,0
LOC125974334,0,0,0,0,0,0,0
LOC125974335,0,0,0,0,0,0,0
LOC125974336,0,0,0,0,0,0,0
LOC125974337,0,0,0,0,0,0,0
LOC125974338,0,0,0,0,0,0,0
LOC125974349,0,0,0,0,0,0,0
LOC125974360,0,0,0,0,0,0,0
LOC125974367,0,0,0,0,0,0,0
LOC125974373,0,0,0,0,0,0,0
LOC125974385,0,0,0,0,0,0,0
LOC125974387,0,0,0,2,0,0,0
LOC125974388,0,0,0,0,0,0,0
LOC125974389,0,0,0,0,0,0,0
LOC125974390,0,0,0,0,0,0,0
LOC125974391,0,0,0,0,0,0,0
LOC125974394,0,0,0,0,0,0,0
LOC125974401,0,0,0,0,0,0,0
LOC125974402,0,0,0,0,0,0,0
LOC125974403,0,0,0,0,0,0,0
LOC125974404,0,0,0,0,0,0,0
LOC125974405,0,0,0,0,0,0,0
LOC125974406,0,0,0,0,0,0,0
LOC125974407,0,0,0,0,0,0,0
LOC125974408,0,0,0,0,0,0,0
LOC125974409,2,5,49,6,8,3,10
LOC125974410,1,2,5,4,4,22,4
LOC125974411,0,0,0,0,0,0,0
LOC125974412,0,0,0,0,0,0,0
LOC125974413,0,0,0,0,0,0,0
LOC125974414,0,0,0,0,0,0,0
LOC125974415,0,0,0,0,0,0,0
LOC125974416,0,0,0,0,0,0,0
LOC125974417,0,0,0,0,0,0,0
LOC125974418,0,0,0,0,0,0,0
LOC125974419,0,0,0,0,0,0,0
LOC125974420,0,0,0,0,0,0,0
LOC125974421,0,0,0,0,0,0,0
LOC125974422,0,0,0,0,0,0,0
LOC125974423,0,0,0,0,0,0,0
LOC125974424,0,0,0,0,0,0,0
LOC125974425,0,0,0,0,0,0,0
LOC125974426,0,0,0,0,0,0,0
LOC125974427,0,0,0,0,0,0,0
LOC125974428,0,0,0,0,0,0,0
LOC125974429,0,0,0,0,0,0,0
LOC125974430,0,0,0,0,0,0,0
LOC125974431,0,0,0,0,0,0,0
LOC125974432,0,0,0,0,0,0,0
LOC125974433,0,0,0,0,0,0,0
LOC125974434,4,0,2,0,2,9,18
LOC125974435,15,8,99,22,15,15,12
LOC125974436,0,0,0,0,0,0,0
LOC125974437,0,0,0,0,0,0,0
LOC125974438,0,0,0,0,0,0,0
LOC125974439,0,0,0,0,0,0,0
LOC125974440,0,0,0,0,0,0,0
LOC125974441,0,0,0,0,0,0,0
LOC125974442,0,0,0,0,0,0,0
LOC125974443,0,0,0,0,0,0,0
LOC125974444,0,0,0,0,0,0,0
LOC125974445,0,0,0,0,0,0,0
LOC125974446,0,0,0,0,0,0,0
LOC125974509,0,0,0,0,0,0,0
LOC125974510,10,41,17,11,9,20,23
LOC125974511,25,59,26,9,10,13,17
LOC125974512,15,50,35,18,13,19,20
LOC125974513,36,59,38,28,25,29,22
LOC125974514,23,57,40,28,12,42,31
LOC125974515,19,80,38,24,27,39,35
LOC125974516,20,46,42,14,10,26,28
LOC125974518,0,0,0,0,0,0,0
LOC125974519,0,0,0,0,0,0,0
LOC125974520,0,0,0,0,0,0,0
LOC125974521,18,28,26,12,4,10,16
LOC125974522,0,0,0,0,0,0,0
LOC125974523,21,98,48,24,12,20,25
LOC125974524,19,101,48,23,15,30,30
LOC125974525,27,103,49,18,14,24,29
LOC125974526,40,125,75,69,42,49,66
LOC125974527,39,114,80,49,26,56,52
LOC125974528,43,135,77,64,28,56,43
LOC125974529,40,126,82,60,28,61,59
LOC125974530,0,0,0,0,0,0,0
LOC125974531,0,0,0,0,0,0,0
LOC125974532,0,0,0,0,0,0,0
LOC125974534,21,78,41,17,11,26,22
LOC125974535,6,6,2,7,5,9,3
LOC125974538,5,1,8,9,9,14,10
LOC125974539,1,0,1,0,0,1,0
LOC125974540,0,0,0,0,0,0,0
LOC125974541,17,58,25,14,9,17,15
LOC125974542,28,89,61,25,18,33,45
LOC125974543,22,79,49,38,19,39,32
LOC125974544,36,93,53,30,14,23,35
LOC125974545,0,0,0,0,0,0,0
LOC125974546,0,0,0,0,0,0,0
LOC125974547,24,73,17,13,10,8,25
LOC125974548,23,53,18,11,13,8,10
LOC125974549,0,0,0,0,0,0,0
LOC125974550,28,64,27,37,4,28,25
LOC125974551,33,144,70,35,42,60,55
LOC125974552,37,123,69,46,39,30,64
LOC125974553,32,98,52,39,32,32,41
LOC125974554,0,0,0,0,0,0,0
LOC125974555,0,0,0,2,0,0,0
LOC125974556,24,73,28,16,11,26,17
LOC125974557,28,85,42,17,8,26,16
LOC125974558,0,0,0,0,0,0,0
LOC125974559,34,75,51,21,18,24,20
LOC125974560,18,96,44,26,16,28,29
LOC125974561,30,91,50,19,7,27,12
LOC125974562,49,131,83,58,43,55,52
LOC125974563,47,127,72,56,35,50,74
LOC125974564,49,125,72,52,32,60,74
LOC125974566,0,0,0,0,0,0,0
LOC125974567,0,0,0,0,0,0,0
LOC125974568,0,0,0,0,0,0,0
LOC125974569,34,90,37,18,15,25,23
LOC125974570,0,0,0,0,0,0,0
LOC125974572,14,88,18,11,13,8,15
LOC125974573,27,61,41,18,18,28,33
LOC125974574,21,56,35,27,14,31,24
LOC125974575,26,61,42,31,18,31,39
LOC125974576,0,0,0,0,0,0,0
LOC125974577,0,0,0,0,0,0,0
LOC125974578,24,64,30,22,20,14,7
LOC125974579,16,76,28,11,9,16,14
LOC125974581,0,0,0,0,0,0,0
LOC125974582,0,0,0,0,0,0,0
LOC125974583,0,0,0,0,0,0,0
LOC125974584,0,0,0,0,0,0,0
LOC125974585,0,0,0,0,0,0,0
LOC125974586,0,0,0,0,0,0,0
LOC125974587,0,0,0,0,0,0,0
LOC125974588,0,0,0,0,0,0,0
LOC125974589,0,0,0,0,0,0,0
LOC125974590,0,0,0,0,0,0,0
LOC125974591,0,0,0,0,0,0,0
LOC125974592,0,0,0,0,0,0,0
LOC125974593,0,0,0,0,0,0,0
LOC125974594,0,0,0,0,0,0,0
LOC125974595,0,0,0,0,0,0,0
LOC125974596,0,0,0,0,0,0,0
LOC125974598,0,0,0,0,0,0,0
LOC125974599,0,0,0,0,0,0,0
LOC125974600,0,0,0,0,0,0,0
LOC125974601,0,0,0,0,0,0,0
LOC125974602,0,0,0,0,0,0,0
LOC125974603,0,0,0,0,0,0,0
LOC125974604,0,0,0,0,0,0,0
LOC125974605,0,0,0,0,0,0,0
LOC125974607,0,0,0,0,0,0,0
LOC125974608,0,0,0,0,0,0,0
LOC125974610,0,0,2,0,0,0,0
LOC125974611,23,61,22,12,13,15,9
LOC125974612,25,55,26,17,3,17,16
LOC125974613,19,82,52,46,30,36,42
LOC125974614,24,105,59,34,26,45,36
LOC125974615,22,100,37,33,24,33,35
LOC125974616,17,63,39,25,24,17,39
LOC125974617,0,0,0,0,0,0,0
LOC125974618,0,0,0,0,0,0,0
LOC125974619,0,0,0,0,0,0,0
LOC125974620,18,54,40,7,8,16,15
LOC125974624,412,234,1012,504,621,840,1283
LOC125974626,2067,1574,1609,1474,1928,890,1053
LOC125974627,359,297,528,223,246,270,1022
LOC125974628,126,68,80,38,44,46,36
LOC125974630,0,0,0,0,7,0,0
LOC125974637,444,168,1083,208,360,396,333
LOC125974639,1018,1076,1486,981,1057,1118,918
LOC125974643,109,214,410,224,123,226,203
LOC125974653,18,4,6,10,10,0,3
LOC125974657,100,139,87,66,63,43,69
LOC125974663,7,23,19,22,10,36,25
LOC125974665,26,20,36,8,29,64,45
LOC125974666,4,0,2,5,11,3,0
LOC125974667,842,2322,77,613,359,315,92
LOC125974669,79,77,29,16,12,80,13
LOC125974670,20,0,19,11,8,21,10
LOC125974676,42,69,113,11,39,17,103
LOC125974683,1882,1315,2346,1238,4446,554,3031
LOC125974684,1,15,6,1,3,0,5
LOC125974686,3,13,6,0,2,2,2
LOC125974697,4,0,0,2,3,0,0
LOC125974699,10,26,40,3,12,39,22
LOC125974704,27,6,60,28,20,48,27
LOC125974706,8778,9706,14566,5418,8275,8803,10353
LOC125974707,26,53,113,41,47,88,77
LOC125974709,0,61,4,16,6,0,9
LOC125974712,3,5,23,3,0,9,9
LOC125974713,3695,2618,2537,985,2521,1367,2052
LOC125974714,2,16,5,5,4,3,4
LOC125974715,2009,134,381,82,730,71,423
LOC125974717,492,332,532,89,468,158,472
LOC125974718,14,9,24,35,7,3,19
LOC125974719,85,30,55,42,50,129,118
LOC125974720,56,24,71,65,32,124,86
LOC125974721,0,0,0,0,0,4,0
LOC125974722,12,23,47,27,16,45,54
LOC125974723,5,5,10,14,2,5,8
LOC125974724,6,0,14,2,0,1,5
LOC125974726,0,6,8,2,2,14,17
LOC125974727,1,0,0,0,4,0,1
LOC125974728,1,0,0,8,12,4,6
LOC125974729,2,2,0,0,4,0,4
LOC125974730,2,2,0,2,0,6,2
LOC125974734,62,69,292,96,88,255,212
LOC125974742,2,0,6,2,0,6,2
LOC125974743,39,160,177,124,84,177,136
LOC125974746,46,32,178,50,44,106,75
LOC125974753,3,4,12,2,0,0,3
LOC125974755,885,625,2224,453,1197,916,2001
LOC125974765,49,15,86,65,98,265,93
LOC125974768,0,4,0,2,0,0,4
LOC125974770,72,43,95,67,61,93,115
LOC125974773,0,2,0,2,0,3,0
LOC125974775,63,10,73,432,29,90,27
LOC125974778,167,557,6,408,76,44,77
LOC125974788,142,77,279,102,167,136,110
LOC125974792,64,37,103,69,99,200,157
LOC125974796,350,225,101,170,58,92,217
LOC125974797,40,33,48,30,25,38,42
LOC125974799,0,32,2,2,27,43,38
LOC125974800,727,502,944,324,1326,382,1212
LOC125974804,319,334,492,361,466,367,471
LOC125974811,654,841,1418,591,1401,1940,1895
LOC125974813,63,52,20,81,16,19,0
LOC125974822,184,387,851,286,330,439,561
LOC125974826,143,65,378,98,154,336,230
LOC125974832,295,254,2920,546,635,1254,851
LOC125974836,1202,1866,3428,1603,1479,3764,2358
LOC125974841,1578,2477,1921,2520,1494,1543,1897
LOC125974842,2,5,2,5,12,11,13
