Geneid,SSCN43.bam,SSCN44.bam,SSCP22.bam,SSCP26.bam,SSCP28.bam,SSCP29.bam,SSCP30.bam
lhfpl3,49,77,392,117,78,176,164
lhfpl4b,141,93,728,182,293,363,347
lhfpl5a,2,4,0,2,1,0,2
lhfpl5b,27,10,39,5,7,53,29
lhpp,1146,1377,2348,1562,1210,1130,990
lhx1a,34,36,47,18,22,79,106
lhx2b,21,52,140,90,72,54,42
lhx3,19,16,6,16,28,39,68
lhx4,3,6,22,12,2,7,10
lhx5,695,928,3285,1149,904,2010,1226
lhx6a,30,31,77,62,40,65,110
lhx6b,0,0,0,0,0,0,2
lhx9,47,60,247,100,74,142,307
lias,567,1001,1040,842,1214,460,1212
lifra,666,497,1346,594,730,1055,1264
lig1,642,475,1383,818,503,905,1018
lig3,648,766,1408,809,728,810,863
lig4,503,231,413,312,392,311,432
lim2.2,0,0,0,0,0,0,8
lim2.3,0,6,0,0,0,2,4
lim2.5,4,0,13,0,0,4,0
limd1b,403,111,54,346,180,169,99
limd2,2388,3153,829,2911,1809,1285,927
limk1a,2085,656,1110,1856,1015,879,1159
limk2,1157,1535,2696,725,1294,1101,1413
lin28aa,30,27,171,128,10,131,206
lin28b,42,2,12,12,9,36,50
lin37,579,857,905,576,492,922,1201
lin52,201,159,584,259,242,654,433
lin7a,40,35,83,27,19,46,44
lin7b,44,12,87,49,39,95,125
lin7c,1722,1019,2135,1371,1648,1764,2197
lin9,545,219,1237,571,432,963,815
linc.pou2af1,104,20,268,88,113,48,0
lingo1a,1758,745,2247,2554,1644,2664,2877
lingo1b,1,1,6,18,14,0,27
lingo2,48,43,106,25,56,84,21
lingo2b,10,2,10,7,20,15,23
lingo3a,173,40,223,166,99,153,158
lingo4b,2,0,2,2,0,1,0
lins1,92,169,570,333,120,372,303
lipca,45,75,159,75,98,185,68
lipeb,1517,1897,1776,1621,1140,1569,1097
lipf,282,258,1228,409,436,342,427
lipg,1581,1676,2244,2382,1762,1310,2019
lipib,8,4,14,18,6,11,45
lipt1,232,183,457,280,253,330,400
lipt2,59,152,136,143,92,100,203
lix1l,281,116,645,153,429,297,679
llgl1,1947,1019,3165,1909,2816,1336,2654
llph,1375,3147,2413,2156,2028,1536,1978
lman1,1243,2796,2857,1308,3316,1656,2599
lman2,1961,2904,2734,3038,2976,2100,2250
lman2la,316,200,1042,419,581,744,578
lmbr1,971,582,1252,746,885,766,611
lmbr1l,373,130,577,201,415,251,333
lmbrd1,878,385,613,577,822,901,833
lmbrd2b,788,746,1620,1181,784,840,1030
lmcd1,89,82,256,48,63,33,45
lmf1,340,243,214,359,332,324,223
lmf2a,476,297,778,306,533,442,607
lmna,911,547,2142,469,663,618,1186
lmnb1,1245,818,662,2335,1051,1430,1253
lmnb2,1559,815,3410,1886,2030,2072,2181
lmo1,90,96,311,46,104,69,118
lmo2,176,99,264,86,180,160,235
lmo3,152,57,192,214,107,265,243
lmo4a,353,256,579,396,354,691,960
lmo4b,143,183,211,333,250,467,362
lmo7a,5928,4822,10229,4672,9939,2697,7137
lmod1b,2143,1035,510,108,393,234,785
lmod2b,0,0,0,4,0,1,4
lmod3,8,2,0,0,2,4,0
lmtk2,1436,1165,3858,1364,1697,1872,2488
lmtk3,99,50,246,46,40,76,176
lmx1a,0,4,7,2,2,0,2
lmx1al,1210,2056,3893,2043,1391,1402,1834
lmx1bb,104,118,254,66,140,98,91
lnp1,0,0,0,0,0,0,0
lnpa,519,530,1136,557,555,801,1018
lnpep,1279,770,1353,723,1006,1261,1386
lnpk,571,384,392,825,505,760,704
lnx1,508,292,1006,125,378,293,446
lnx2a,24,42,64,35,39,96,58
lnx2b,471,103,995,196,252,385,492
LOC125965703,318,33,111,137,436,283,513
LOC125965704,902,144,638,277,591,324,540
LOC125965706,22,6,15,52,29,43,14
LOC125965708,3845,3994,3351,1916,3585,1697,4439
LOC125965709,365,90,579,178,278,606,1069
LOC125965710,336,1000,1048,303,552,256,201
LOC125965711,21642,19034,24200,21520,33741,19859,23561
LOC125965715,641,38,33,188,185,117,147
LOC125965716,4,0,4,5,5,2,0
LOC125965718,377,2963,1226,532,370,232,679
LOC125965721,10,0,46,470,4,28,16
LOC125965722,21,9,129,28,22,50,116
LOC125965724,36,25,20,22,70,54,120
LOC125965725,6660,7887,613,6738,7094,1592,1116
LOC125965726,0,0,3,0,0,2,0
LOC125965727,327,477,1201,471,515,1144,924
LOC125965729,156,148,254,114,211,280,318
LOC125965730,12,1,12,14,7,42,22
LOC125965734,616,259,722,708,310,1253,653
LOC125965736,695,162,214,330,314,378,678
LOC125965737,0,0,6,1,1,1,2
LOC125965739,0,0,0,0,0,0,0
LOC125965743,0,0,1,0,2,10,26
LOC125965747,2,0,0,1,3,9,66
LOC125965748,58,92,26,5,62,14,26
LOC125965749,709,662,326,547,536,448,612
LOC125965750,579,550,654,701,344,935,559
LOC125965751,43,4,50,3,39,6,18
LOC125965757,743,1565,822,1007,994,1012,917
LOC125965758,50,26,40,24,47,78,60
LOC125965759,147,122,410,155,178,339,321
LOC125965760,119,310,97,114,143,97,109
LOC125965761,1660,971,3034,1579,1908,2622,2988
LOC125965762,1,2,71,16,6,25,26
LOC125965763,2,0,0,0,2,4,10
LOC125965764,33,56,220,40,67,95,106
LOC125965765,1,0,5,3,1,2,4
LOC125965766,4,6,4,0,5,2,3
LOC125965767,19,8,22,15,16,47,31
LOC125965768,116,28,3,20,12,11,8
LOC125965769,17,36,13,15,55,2,25
LOC125965770,4,9,27,1,14,42,18
LOC125965771,17,138,0,15,2,32,2
LOC125965772,27,4,75,6,26,81,97
LOC125965773,1,0,0,0,1,0,1
LOC125965774,2,0,0,10,1,10,2
LOC125965775,0,0,28,173,0,1,2
LOC125965776,1,2,3,2,7,2,11
LOC125965777,3,10,41,3,6,2,3
LOC125965778,134,126,10,134,65,91,42
LOC125965779,0,0,0,0,0,0,4
LOC125965780,100,80,74,182,97,197,122
LOC125965781,30,28,59,2,96,88,10
LOC125965782,0,0,0,20,0,0,0
LOC125965783,3,2,12,2,2,17,16
LOC125965784,1,10,13,16,5,7,4
LOC125965790,6,16,50,9,8,0,6
LOC125965800,275,175,166,9,294,199,471
LOC125965810,0,0,0,0,0,0,0
LOC125965811,17,6,23,13,9,12,32
LOC125965812,3,1,12,13,4,4,1
LOC125965813,1,0,2,3,1,0,1
LOC125965814,1,0,0,4,4,1,0
LOC125965815,0,0,2,0,0,0,0
LOC125965816,2,0,2,2,0,0,3
LOC125965817,0,0,0,0,0,0,0
LOC125965824,0,0,0,0,0,0,0
LOC125965825,117,68,232,160,115,266,207
LOC125965826,4,15,33,9,18,36,22
LOC125965827,0,0,0,0,0,0,2
LOC125965833,128,27,156,38,59,43,72
LOC125965836,82,28,34,89,47,148,149
LOC125965839,0,0,0,0,0,2,0
LOC125965841,838,426,1311,748,688,1174,1487
LOC125965842,4403,1458,1240,1099,1168,1093,2333
LOC125965849,6,5,10,8,0,40,3
LOC125965863,9,0,14,7,18,0,8
LOC125965870,1797,764,4341,1979,2277,2397,2282
LOC125965873,545,289,632,248,858,227,620
LOC125965874,1977,831,2252,1711,1628,1842,1808
LOC125965879,1984,3415,1061,3099,2171,1227,1812
LOC125965881,0,0,2,3,0,0,0
LOC125965882,739,661,209,748,376,497,371
LOC125965887,152,101,397,157,145,221,348
LOC125965888,0,0,0,0,0,0,0
LOC125965889,0,0,0,0,0,0,0
LOC125965890,0,0,0,0,0,0,0
LOC125965891,0,0,0,0,0,0,0
LOC125965892,0,0,0,0,0,0,0
LOC125965893,0,0,0,0,0,0,0
LOC125965894,0,0,0,0,0,0,0
LOC125965895,0,0,0,0,0,0,0
LOC125965896,0,0,0,0,0,0,0
LOC125965897,0,0,0,0,0,0,0
LOC125965898,0,0,0,0,0,0,0
LOC125965899,0,0,0,0,0,0,0
LOC125965900,0,0,0,0,0,0,0
LOC125965905,2,0,3,0,0,6,12
LOC125965908,0,0,0,0,0,0,0
LOC125965911,0,0,0,0,0,0,0
LOC125965912,0,0,0,0,0,0,0
LOC125965913,0,4,0,1,4,0,4
LOC125965914,23,9,50,32,35,26,45
LOC125965915,1,0,0,0,0,0,0
LOC125965917,0,0,0,0,0,0,0
LOC125965918,0,0,0,0,0,0,0
LOC125965932,591,203,1360,586,435,634,980
LOC125965948,264,287,434,373,254,358,728
LOC125965964,10,0,14,4,1,2,5
LOC125965980,312,333,388,327,413,462,545
LOC125966004,13,8,18,14,6,25,11
LOC125966005,350,227,655,286,314,87,163
LOC125966009,12,13,37,38,19,46,40
LOC125966010,4,9,36,42,25,34,30
LOC125966011,26,34,77,30,6,58,26
LOC125966012,19,34,41,29,11,29,18
LOC125966013,56,36,48,32,21,76,22
LOC125966014,25,24,53,29,20,64,12
LOC125966016,13,8,58,33,20,38,24
LOC125966017,48,58,46,8,48,41,23
LOC125966018,5,1,2,5,1,2,6
LOC125966019,0,1,2,3,2,3,0
LOC125966020,0,3,8,5,1,3,2
LOC125966021,3,0,6,8,1,4,0
LOC125966022,0,1,0,5,0,2,1
LOC125966023,14,19,5,10,13,19,9
LOC125966024,10,11,13,3,0,22,2
LOC125966025,2,25,22,9,14,15,23
LOC125966026,2,11,11,2,2,7,9
LOC125966027,1,18,38,3,12,12,4
LOC125966028,16,37,266,110,159,49,60
LOC125966029,2,0,2,2,0,3,1
LOC125966030,2,0,1,0,0,2,0
LOC125966032,0,0,0,0,0,0,0
LOC125966038,38,123,99,66,63,74,99
LOC125966043,0,0,0,0,0,0,0
LOC125966044,0,0,0,0,0,0,0
LOC125966045,0,0,0,0,0,0,0
LOC125966046,0,0,0,0,0,0,0
LOC125966047,0,0,0,0,0,0,0
LOC125966048,0,0,0,0,0,0,0
LOC125966049,0,0,0,0,0,0,0
LOC125966050,0,0,0,0,0,0,0
LOC125966051,0,0,0,0,0,0,0
LOC125966052,0,0,0,0,0,0,0
LOC125966053,0,0,0,0,0,0,0
LOC125966054,297,673,337,350,280,351,409
LOC125966055,0,0,0,0,0,0,0
LOC125966056,0,0,0,0,0,0,0
LOC125966057,0,0,0,0,0,0,0
LOC125966058,0,0,0,0,0,0,0
LOC125966059,0,0,0,0,0,0,0
LOC125966060,0,0,0,0,0,0,0
LOC125966069,0,0,0,0,0,0,0
LOC125966070,2,46,10,4,14,2,12
LOC125966071,24,48,20,30,10,24,24
LOC125966072,0,0,0,0,0,0,0
LOC125966073,8,40,18,10,8,10,6
LOC125966074,24,78,36,22,10,18,22
LOC125966075,0,0,0,0,0,0,0
LOC125966076,12,38,22,4,2,12,6
LOC125966077,20,64,46,26,12,20,32
LOC125966078,0,0,0,0,0,0,0
LOC125966079,10,32,18,8,14,12,16
LOC125966080,17,10,4,14,15,21,34
LOC125966081,6,38,20,16,4,18,26
LOC125966082,0,0,0,0,0,0,0
LOC125966083,10,39,11,13,5,13,6
LOC125966084,12,47,21,5,5,11,6
LOC125966085,16,22,18,12,6,12,22
LOC125966086,0,0,0,0,0,0,0
LOC125966087,4,40,16,14,4,20,12
LOC125966088,18,26,20,16,8,16,22
LOC125966089,0,0,0,0,0,0,0
LOC125966090,25,84,38,27,34,35,35
LOC125966092,0,0,0,0,0,0,0
LOC125966093,14,30,18,2,4,8,2
LOC125966094,35,74,44,33,22,35,35
LOC125966095,0,0,0,0,0,2,0
LOC125966096,4,32,18,8,2,6,10
LOC125966097,16,46,26,8,2,16,18
LOC125966098,0,0,0,0,0,0,0
LOC125966099,0,1,0,5,0,0,0
LOC125966100,0,0,0,7,0,0,0
LOC125966101,0,0,0,0,0,0,0
LOC125966104,0,0,0,0,0,0,0
LOC125966105,4,14,26,8,8,14,4
LOC125966106,15,54,32,21,7,10,28
LOC125966108,0,0,0,0,0,0,0
LOC125966109,0,0,0,0,0,0,0
LOC125966110,9,32,17,7,5,7,14
LOC125966112,6,20,16,19,8,22,22
LOC125966113,0,0,0,0,0,0,0
LOC125966114,2,44,16,4,4,10,10
LOC125966115,12,48,16,4,10,16,16
LOC125966116,0,0,0,0,0,0,0
LOC125966117,8,28,6,8,6,8,8
LOC125966118,24,46,16,22,12,6,22
LOC125966119,0,0,0,0,0,0,0
LOC125966120,16,30,8,14,8,20,10
LOC125966121,14,56,38,18,15,12,20
LOC125966122,0,0,0,0,0,0,0
LOC125966123,10,22,10,6,4,6,6
LOC125966124,14,36,28,6,16,16,20
LOC125966125,0,0,0,0,0,0,0
LOC125966126,18,30,16,8,2,6,14
LOC125966127,14,62,32,36,12,22,30
LOC125966128,0,0,0,0,0,0,0
LOC125966129,10,42,26,8,0,8,18
LOC125966130,26,82,44,34,20,31,37
LOC125966132,0,0,0,0,0,0,0
LOC125966133,8,30,10,2,6,6,6
LOC125966134,12,48,24,24,4,10,18
LOC125966135,0,0,0,0,0,0,0
LOC125966136,12,28,16,6,0,12,4
LOC125966137,12,38,14,16,12,8,20
LOC125966141,25,14,15,56,13,30,15
LOC125966143,10,13,14,33,11,7,14
LOC125966144,15,15,15,21,9,22,9
LOC125966145,9,20,30,19,13,20,16
LOC125966146,1,2,5,7,0,0,1
LOC125966147,7,46,17,66,88,116,95
LOC125966149,38,77,122,216,47,111,37
LOC125966151,4,2,22,8,4,23,27
LOC125966153,10,4,4,15,0,9,6
LOC125966154,11,6,1,7,7,1,3
LOC125966155,1,0,0,0,0,0,0
LOC125966156,370,18,251,124,59,150,616
LOC125966157,518,131,157,532,230,112,188
LOC125966158,16,7,15,40,12,24,23
LOC125966159,0,0,0,0,0,0,0
LOC125966165,0,0,0,0,0,0,0
LOC125966167,0,0,0,0,0,0,0
LOC125966168,0,0,0,0,0,0,0
LOC125966169,0,0,0,0,0,0,0
LOC125966170,0,0,0,0,0,0,0
LOC125966171,0,0,0,0,0,0,0
LOC125966173,0,0,0,0,0,0,0
LOC125966174,0,0,0,0,0,0,0
LOC125966175,0,0,0,0,0,0,0
LOC125966176,0,0,0,0,0,0,0
LOC125966177,0,0,0,0,0,0,0
LOC125966178,0,0,0,0,0,0,0
LOC125966179,0,0,0,0,0,0,0
LOC125966180,0,0,0,0,0,0,0
LOC125966181,0,0,0,0,0,0,0
LOC125966182,0,0,0,0,0,0,0
LOC125966183,0,0,0,0,0,0,0
LOC125966184,0,0,0,0,0,0,0
LOC125966185,0,0,0,0,0,0,0
LOC125966186,0,0,0,0,0,0,0
LOC125966187,0,0,0,0,0,0,0
LOC125966189,0,0,0,0,0,0,0
LOC125966190,0,0,0,0,0,0,0
LOC125966191,0,0,0,0,0,0,0
LOC125966192,0,0,0,0,0,0,0
LOC125966193,0,0,0,0,0,0,0
LOC125966194,0,0,0,0,0,0,0
LOC125966195,0,0,0,0,0,0,0
LOC125966205,0,0,0,0,0,0,0
LOC125966217,0,0,0,0,0,0,0
LOC125966222,0,0,0,0,0,0,0
LOC125966226,0,0,0,0,0,0,0
LOC125966227,26,48,18,8,4,18,10
LOC125966228,24,46,48,26,28,24,38
LOC125966229,0,0,0,0,0,0,0
LOC125966231,0,2,0,0,0,0,0
LOC125966232,29,57,27,10,3,24,19
LOC125966233,25,66,29,21,15,25,35
LOC125966234,0,0,0,0,0,0,0
LOC125966235,0,34,20,4,2,14,8
LOC125966236,10,36,12,2,12,10,16
LOC125966237,0,0,0,0,0,0,0
LOC125966238,19,91,41,23,34,30,30
LOC125966239,0,0,0,0,0,0,1
LOC125966240,18,44,22,9,0,9,15
LOC125966241,31,72,49,11,30,28,54
LOC125966242,1,6,1,1,6,2,1
LOC125966243,0,0,0,0,0,0,0
LOC125966244,0,0,0,0,0,0,0
LOC125966245,20,26,14,2,4,2,10
LOC125966246,21,58,28,22,18,22,30
LOC125966247,15,42,14,20,22,20,28
LOC125966248,0,0,0,0,0,0,0
LOC125966249,8,22,20,6,6,12,8
LOC125966250,16,40,26,14,10,30,18
LOC125966251,0,0,0,0,0,0,0
LOC125966252,0,0,0,0,0,0,0
LOC125966253,12,48,15,11,14,12,16
LOC125966254,14,40,15,13,8,10,12
LOC125966255,16,70,28,30,20,30,22
LOC125966257,0,0,0,0,0,0,0
LOC125966258,0,0,0,0,0,0,0
LOC125966259,0,0,0,0,0,0,0
LOC125966260,148,3667,5093,407,1052,2943,870
LOC125966261,564,6341,7079,856,1589,3200,1674
LOC125966262,0,0,0,0,0,0,0
LOC125966263,0,0,0,0,0,0,0
LOC125966264,6247,34061,59925,11784,13154,29904,11462
LOC125966265,1944,9360,45268,5081,7115,11590,4980
LOC125966266,3407,20930,77416,17697,10184,23761,12051
LOC125966267,869,4060,7388,2073,1825,5272,6500
LOC125966268,49,547,1350,154,162,742,176
LOC125966269,0,0,0,0,0,0,0
LOC125966270,10,48,6,6,6,16,12
LOC125966272,1,0,0,1,0,0,2
LOC125966273,0,0,2,1,1,0,1
LOC125966274,2,0,0,6,3,0,4
LOC125966275,0,9,41,2,0,4,11
LOC125966276,11,2,8,0,5,14,0
LOC125966277,0,0,0,0,0,0,0
LOC125966278,0,0,0,0,0,0,0
LOC125966279,30,0,4,5,2,30,7
LOC125966280,85,28,178,194,116,112,21
LOC125966281,14,10,0,25,8,12,14
LOC125966282,0,0,0,0,0,0,0
LOC125966283,0,0,0,0,0,0,0
LOC125966284,0,0,0,0,0,0,0
LOC125966285,0,0,0,0,0,0,0
LOC125966286,0,0,0,0,0,0,0
LOC125966287,0,0,0,0,0,0,0
LOC125966288,0,0,0,0,0,0,0
LOC125966289,0,0,0,0,0,0,0
LOC125966290,0,0,0,0,0,0,0
LOC125966291,0,0,0,0,0,0,1
LOC125966292,56,147,69,41,22,47,41
LOC125966293,0,0,0,0,0,0,2
LOC125966294,46,161,64,39,26,45,46
LOC125966295,38,132,63,25,33,41,47
LOC125966296,47,133,82,44,28,41,38
LOC125966297,46,154,91,35,31,43,38
LOC125966298,47,155,65,39,32,33,45
LOC125966299,45,145,57,39,38,34,35
LOC125966300,48,172,65,38,20,33,47
LOC125966301,46,143,80,38,24,43,50
LOC125966302,58,136,57,40,30,36,41
LOC125966303,47,148,56,30,24,34,43
LOC125966304,0,0,0,0,0,0,1
LOC125966305,46,137,59,44,23,43,35
LOC125966306,43,150,81,36,20,34,46
LOC125966307,80,162,113,60,65,78,94
LOC125966308,82,159,117,66,39,88,100
LOC125966310,0,0,0,0,0,0,0
LOC125966321,0,0,0,0,0,0,0
LOC125966322,44,63,125,75,40,217,99
LOC125966323,0,0,0,0,0,0,0
LOC125966324,8,24,20,4,2,6,6
LOC125966325,8,52,18,20,12,14,14
LOC125966326,0,0,0,0,0,0,0
LOC125966327,10,40,10,12,10,12,2
LOC125966328,22,44,24,20,14,12,22
LOC125966329,0,0,0,0,0,0,0
LOC125966330,22,36,34,4,6,4,8
LOC125966331,16,36,24,28,6,20,38
LOC125966332,0,0,0,0,0,0,0
LOC125966333,12,30,14,4,6,6,4
LOC125966334,8,36,18,14,10,18,24
LOC125966335,0,0,0,0,0,0,0
LOC125966336,6,28,8,12,6,6,4
LOC125966337,20,54,46,18,14,24,36
LOC125966338,20,0,2,15,11,3,26
LOC125966339,0,0,0,0,0,0,0
LOC125966340,22,62,18,10,22,20,30
LOC125966341,0,0,0,0,0,0,0
LOC125966342,22,50,14,4,6,12,8
LOC125966343,18,70,26,20,16,22,24
LOC125966344,0,0,0,0,0,0,0
LOC125966345,10,28,16,8,2,10,8
LOC125966346,9,54,23,20,15,10,18
LOC125966347,0,0,0,0,0,0,0
LOC125966348,16,32,12,4,8,6,10
LOC125966349,14,36,16,16,14,14,8
LOC125966351,8,2,40,24,17,9,1
LOC125966352,0,0,0,0,0,0,0
LOC125966354,1,0,1,8,20,2,0
LOC125966356,0,0,0,0,0,0,0
LOC125966357,0,10,3,2,2,4,3
LOC125966359,0,0,0,0,0,0,0
LOC125966360,80,170,145,76,56,85,116
LOC125966361,59,200,99,65,44,61,102
LOC125966362,62,210,108,71,46,92,104
LOC125966363,57,183,111,80,47,92,81
LOC125966364,43061,33039,59318,36607,43976,34436,43026
LOC125966366,0,0,0,0,0,1,0
LOC125966372,0,0,0,0,2,1,0
LOC125966373,0,0,0,0,0,0,1
LOC125966374,0,0,0,0,0,0,1
LOC125966375,0,0,0,0,0,0,1
LOC125966376,0,0,0,0,0,0,0
LOC125966377,0,0,0,0,0,0,0
LOC125966378,0,0,0,0,0,1,0
LOC125966379,0,0,0,0,0,0,0
LOC125966381,0,0,0,0,0,0,0
LOC125966382,0,0,0,0,0,0,0
LOC125966383,0,0,0,0,0,0,1
LOC125966384,0,0,0,0,0,0,0
